,Chamber.No,Ind,Mass,Volume,Date.Time,Phase,Temp,Slope.with.BR,Slope,SE,R2,MR.abs.with.BR,BR,MR.abs,MR.mass,DO.unit,Trial,Temperature,Event
18,CH2,2,4.02,78,(2021-Sep-03 09:24:16),M2,20.97405556,-0.00865934,-0.008277613,4.55E-05,0.994647725,2.306224775,4.40827037,2.204560152,548.3980476,mg O2,MMR,21,3
19,CH3,3,4.26,78,(2021-Sep-03 09:36:16),M3,21.01061111,-0.011050278,-0.010721617,6.18E-05,0.994124927,2.933450889,2.974232291,2.846203245,668.1228276,mg O2,MMR,21,3
20,CH4,4,4.02,78,(2021-Sep-03 09:48:16),M4,21.00683333,-0.008160169,-0.008122499,5.93E-05,0.990590703,2.173281501,0.461630011,2.163248981,538.1216372,mg O2,MMR,21,3
21,CH5,5,3.81,78,(2021-Sep-03 02:22:56),M47,20.94083333,-0.007505181,-0.006981156,4.50E-05,0.992650596,2.004513746,6.982170615,1.864555176,489.3845607,mg O2,SMR,21,3
22,CH6,6,3.9,78,(2021-Sep-03 10:12:16),M6,20.94422222,-0.008610557,-0.008380835,6.39E-05,0.989769654,2.296952256,2.667916272,2.235671493,573.2491009,mg O2,MMR,21,3
23,CH7,7,4.64,78,(2021-Sep-03 06:10:56),M66,20.93227778,-0.011607249,-0.011619359,5.26E-05,0.996365128,3.065427934,-0.104330596,3.068626113,661.3418348,mg O2,SMR,21,3
24,CH8,8,3.66,78,(2021-Sep-02 23:58:56),M35,20.97483333,-0.007512526,-0.007305222,4.75E-05,0.992534967,2.010532341,2.759445659,1.955052793,534.1674299,mg O2,SMR,21,3
25,CH1,1,3.61,78,(2021-Sep-04 04:26:42),M63,24.99216667,-0.009294728,-0.008982772,5.46E-05,0.995664443,2.489165352,3.356268468,2.40562228,666.377363,mg O2,SMR,25,4
26,CH2,2,4.02,78,(2021-Sep-04 06:16:42),M73,24.97916667,-0.010288251,-0.009786209,0.000155129,0.971202775,2.740049423,4.879762384,2.606341522,648.3436621,mg O2,SMR,25,4
27,CH3,3,4.26,78,(2021-Sep-04 02:03:42),M50,25.00533333,-0.010638829,-0.010287431,0.000170148,0.968730304,2.824226225,3.302978297,2.730942645,641.0663487,mg O2,SMR,25,4
28,CH4,4,3.9,78,(2021-Sep-04 11:15:47),M12,24.97166667,-0.011118105,-0.011070908,0.000105889,0.989320509,2.965865753,0.424503994,2.953275535,757.2501371,mg O2,MMR,25,4
29,CH5,5,3.7,78,(2021-Sep-04 11:26:47),M13,24.94675,-0.009411173,-0.008874736,8.68E-05,0.988839926,2.517300593,5.700003403,2.373814374,641.5714524,mg O2,MMR,25,4
30,CH6,6,3.9,78,(2021-Sep-04 06:27:42),M74,24.98741667,-0.009462434,-0.0093897,0.000132999,0.976873338,2.524198905,0.76865711,2.504796471,642.2555053,mg O2,SMR,25,4
31,CH7,7,4.64,78,(2021-Sep-04 06:16:42),M73,24.91758333,-0.012342637,-0.012330718,7.12E-05,0.996078574,3.259641089,0.096569975,3.256493254,701.8304427,mg O2,SMR,25,4
32,CH8,8,3.59,78,(2021-Sep-04 12:10:47),M17,24.947,-0.009185248,-0.00897603,9.10E-05,0.988028376,2.460507598,2.277765941,2.404462994,669.7668507,mg O2,MMR,25,4
