Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
9/13/2021/5:40:18 PM	3600	1	F600/W60/M2940	Inf	-2.800	0.905	97.86	94.89	96.40	21.01	Inf	-2.599	0.824	98.42	95.07	96.72	21.01	Inf	-2.404	0.865	98.56	95.79	97.31	21.01	Inf	-2.420	0.873	98.61	95.70	97.19	21.01	Inf	-2.190	0.833	99.08	96.45	97.75	20.96	Inf	-2.207	0.816	99.34	96.76	98.12	20.96	Inf	-2.066	0.744	99.19	96.61	97.93	20.96	Inf	-1.835	0.781	99.32	97.07	98.26	20.96	21.02	0.00	0.00	20.97	0.00	0.00
9/13/2021/6:40:18 PM	7200	2	F600/W60/M2940	Inf	-2.488	0.870	98.02	94.80	96.49	21.01	Inf	-2.586	0.788	98.50	95.18	96.81	21.01	Inf	-2.871	0.895	98.68	95.52	97.14	21.01	Inf	-2.207	0.831	98.69	95.88	97.32	21.01	Inf	-2.077	0.798	99.19	96.49	97.87	20.96	Inf	-2.337	0.836	99.46	96.44	98.09	20.96	Inf	-1.895	0.713	99.32	96.60	98.00	20.96	Inf	-1.651	0.743	99.36	97.10	98.39	20.96	21.01	0.00	0.00	20.96	0.00	0.00
9/13/2021/7:40:18 PM	10800	3	F600/W60/M2940	Inf	-2.286	0.859	97.89	95.22	96.50	21.01	Inf	-2.522	0.792	98.93	95.04	96.81	21.01	Inf	-3.019	0.918	98.58	95.40	96.98	21.01	Inf	-2.118	0.830	98.54	95.94	97.29	21.01	Inf	-2.137	0.825	99.05	96.47	97.83	20.96	Inf	-2.491	0.849	99.49	96.55	98.02	20.96	Inf	-1.875	0.708	99.11	96.52	97.93	20.96	Inf	-1.606	0.739	99.50	97.18	98.39	20.96	21.02	0.00	0.00	20.97	0.00	0.00
9/13/2021/8:40:18 PM	14400	4	F600/W60/M2940	Inf	-2.477	0.866	98.00	95.11	96.62	21.02	Inf	-2.475	0.787	98.75	95.02	96.94	21.02	Inf	-2.833	0.889	98.66	95.61	97.01	21.02	Inf	-2.068	0.826	98.66	95.97	97.44	21.02	Inf	-2.238	0.805	99.21	96.40	97.93	20.97	Inf	-2.373	0.834	99.56	96.56	98.14	20.97	Inf	-1.778	0.663	99.32	96.54	97.95	20.97	Inf	-1.578	0.700	99.82	97.35	98.55	20.97	21.02	0.00	0.00	20.97	0.00	0.00
9/13/2021/9:40:18 PM	18000	5	F600/W60/M2940	Inf	-2.540	0.877	98.09	95.05	96.56	21.00	Inf	-2.431	0.779	98.76	95.13	96.88	21.00	Inf	-1.497	0.696	98.75	96.50	97.71	21.00	Inf	-1.967	0.800	98.65	96.21	97.42	21.00	Inf	-2.487	0.851	99.27	96.30	97.75	20.95	Inf	-2.292	0.840	99.49	96.62	98.09	20.95	Inf	-1.956	0.698	99.11	96.28	97.71	20.95	Inf	-1.569	0.711	99.59	97.39	98.49	20.95	21.01	0.00	0.00	20.96	0.00	0.00
9/13/2021/10:40:18 PM	21600	6	F600/W60/M2940	Inf	-2.566	0.882	98.11	95.20	96.60	21.01	Inf	-2.599	0.796	98.63	95.14	96.86	21.01	Inf	-1.795	0.785	98.66	96.43	97.55	21.01	Inf	-2.043	0.828	98.66	96.26	97.48	21.01	Inf	-2.512	0.872	99.15	96.26	97.71	20.96	Inf	-2.459	0.860	99.45	96.63	98.03	20.96	Inf	-1.953	0.684	98.89	96.11	97.53	20.96	Inf	-1.642	0.696	99.67	97.27	98.53	20.96	21.02	0.00	0.00	20.96	0.00	0.00
9/13/2021/11:40:18 PM	25200	7	F600/W60/M2940	Inf	-2.275	0.884	97.89	95.25	96.61	21.01	Inf	-2.498	0.815	98.46	95.01	96.79	21.01	Inf	-1.464	0.758	98.70	96.66	97.66	21.01	Inf	-1.849	0.842	98.71	96.26	97.47	21.01	Inf	-2.356	0.868	98.94	96.22	97.67	20.96	Inf	-2.096	0.829	99.44	96.76	98.07	20.96	Inf	-1.815	0.694	98.46	95.85	97.21	20.96	Inf	-1.459	0.699	99.57	97.40	98.48	20.96	21.02	0.00	0.00	20.96	0.00	0.00
9/14/2021/12:40:18 AM	28800	8	F600/W60/M2940	Inf	-2.629	0.911	97.79	95.05	96.52	21.01	Inf	-2.569	0.834	98.48	95.05	96.75	21.01	Inf	-1.611	0.759	98.57	96.62	97.64	21.01	Inf	-1.991	0.840	98.58	96.23	97.43	21.01	Inf	-2.549	0.863	98.97	96.15	97.60	20.95	Inf	-2.021	0.787	99.28	96.81	98.03	20.95	Inf	-1.674	0.584	98.22	95.61	96.99	20.95	Inf	-1.582	0.674	99.55	97.09	98.44	20.95	21.02	0.00	0.00	20.96	0.00	0.00
9/14/2021/1:40:18 AM	32400	9	F600/W60/M2940	Inf	-2.807	0.931	97.77	94.99	96.40	21.01	Inf	-2.525	0.856	98.40	95.09	96.76	21.01	Inf	-1.532	0.779	98.57	96.69	97.63	21.01	Inf	-1.842	0.844	98.51	96.30	97.46	21.01	Inf	-2.447	0.856	99.02	96.08	97.60	20.96	Inf	-1.950	0.790	99.47	96.77	98.05	20.96	Inf	-1.205	0.483	98.36	95.72	97.04	20.96	Inf	-1.476	0.668	99.69	97.36	98.46	20.96	21.02	0.00	0.00	20.96	0.00	0.00
9/14/2021/2:40:18 AM	36000	10	F600/W60/M2940	Inf	-2.867	0.936	97.69	94.90	96.26	21.02	Inf	-2.573	0.854	98.33	95.25	96.75	21.02	Inf	-1.510	0.765	98.54	96.47	97.63	21.02	Inf	-2.025	0.875	98.46	96.22	97.42	21.02	Inf	-2.147	0.815	99.08	96.26	97.66	20.96	Inf	-2.064	0.785	99.49	96.63	98.04	20.96	Inf	-0.939	0.291	98.55	96.12	97.52	20.96	Inf	-1.478	0.627	99.61	97.42	98.47	20.96	21.02	0.00	0.00	20.97	0.00	0.00
9/14/2021/3:40:18 AM	39600	11	F600/W60/M2940	Inf	-1.884	0.887	97.69	95.35	96.55	21.01	Inf	-2.616	0.887	98.22	94.97	96.65	21.01	Inf	-1.499	0.791	98.51	96.59	97.55	21.01	Inf	-2.340	0.907	98.52	95.94	97.22	21.01	Inf	-1.949	0.789	98.85	96.30	97.64	20.96	Inf	-1.782	0.751	99.34	96.87	98.01	20.96	Inf	-1.202	0.438	99.10	96.65	97.98	20.96	Inf	-1.419	0.646	99.51	97.31	98.42	20.96	21.01	0.00	0.00	20.96	0.00	0.00
9/14/2021/4:40:18 AM	43200	12	F600/W60/M2940	Inf	-1.555	0.851	97.69	95.79	96.73	21.02	Inf	-2.626	0.895	97.99	94.99	96.54	21.02	Inf	-1.381	0.780	98.34	96.54	97.49	21.02	Inf	-2.366	0.916	98.29	95.91	97.10	21.02	Inf	-1.865	0.800	98.76	96.21	97.57	20.97	Inf	-1.945	0.793	99.36	96.67	97.90	20.97	Inf	-1.349	0.537	99.27	96.77	98.07	20.97	Inf	-1.413	0.648	99.54	97.03	98.33	20.97	21.03	0.00	0.00	20.97	0.00	0.00
9/14/2021/5:40:18 AM	46800	13	F600/W60/M2940	Inf	-1.434	0.804	97.73	95.78	96.76	21.01	Inf	-2.458	0.881	98.00	95.06	96.51	21.01	Inf	-1.402	0.783	98.34	96.54	97.43	21.01	Inf	-2.299	0.912	98.24	95.87	97.08	21.01	Inf	-1.913	0.803	98.93	96.28	97.50	20.95	Inf	-1.933	0.788	99.30	96.56	97.86	20.95	Inf	-1.388	0.553	99.30	96.83	98.09	20.95	Inf	-1.415	0.667	99.40	97.20	98.27	20.95	21.02	0.00	0.00	20.96	0.00	0.00
9/14/2021/6:40:18 AM	50400	14	F600/W60/M2940	Inf	-1.414	0.778	97.74	95.78	96.78	21.02	Inf	-2.534	0.880	98.08	94.93	96.51	21.02	Inf	-1.450	0.755	98.30	96.49	97.42	21.02	Inf	-2.316	0.905	98.13	95.81	97.04	21.02	Inf	-1.917	0.767	98.80	96.28	97.51	20.97	Inf	-1.881	0.757	99.17	96.50	97.86	20.97	Inf	-1.438	0.527	99.38	96.66	98.11	20.97	Inf	-1.395	0.621	99.35	97.07	98.28	20.97	21.03	0.00	0.00	20.98	0.00	0.00
9/14/2021/7:40:18 AM	54000	15	F600/W60/M2940	Inf	-1.470	0.750	97.94	95.87	96.78	21.02	Inf	-2.544	0.860	98.26	94.91	96.57	21.02	Inf	-1.572	0.746	98.51	96.39	97.41	21.02	Inf	-2.470	0.897	98.43	95.78	97.06	21.02	Inf	-2.050	0.769	98.82	96.25	97.55	20.97	Inf	-2.128	0.780	99.22	96.46	97.85	20.97	Inf	-1.643	0.550	99.53	96.83	98.13	20.97	Inf	-1.586	0.633	99.41	97.07	98.26	20.97	21.03	0.00	0.00	20.97	0.00	0.00
