"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"11","CH3","3",10.42,317,(2021-Nov-09 21:23:06),"M2",23.0363333333333,-0.00553313710184829,-0.00511027122196311,1.83312287307193e-05,0.998483933189964,6.10685702166474,7.64242548307588,5.64014502442602,541.280712516893,"mg O2","SMR",23,2
"12","CH4","4",11.25,317,(2021-Nov-10 13:55:40),"M5",22.994,-0.00527195404728871,-0.00485008736160034,3.44009675121715e-05,0.994098618795243,5.80283981985068,8.00209337760308,5.3384911589135,474.532547458977,"mg O2","MMR",23,2
"13","CH5","5",14.36,317,(2021-Nov-09 21:34:06),"M3",23.04725,-0.00616278061875076,-0.00569023752396007,2.02261855444223e-05,0.998511317160437,6.71437413525143,7.66769294615072,6.19953654330459,431.722600508676,"mg O2","SMR",23,2
"14","CH6","6",7.97,317,(2021-Nov-10 14:06:40),"M6",22.9916666666667,-0.005042109049742,-0.00459530904934897,2.31514401723761e-05,0.997013862649323,5.60938665471037,8.86137122353377,5.11231807987312,641.445179406916,"mg O2","MMR",23,2
"15","CH7","7",11.76,317,(2021-Nov-09 21:12:06),"M1",22.9918333333333,-0.00565171328586068,-0.00520942410352115,2.39721598050345e-05,0.997507511976016,6.21046426815401,7.82575406728496,5.72444860809167,486.772840824122,"mg O2","SMR",23,2
"16","CH8","8",11.68,317,(2021-Nov-09 21:12:06),"M1",22.9918333333333,-0.00613951273131249,-0.0057149623658575,2.32590721593005e-05,0.998049293095569,6.74825769764758,6.91504984246899,6.281612314357,537.809273489469,"mg O2","SMR",23,2
"17","CH1","1",17.6,317,(2021-Nov-12 13:21:28),"M2",24.8693333333333,-0.0075113911431041,-0.00693093296144617,1.55117207933207e-05,0.999409306817833,8.09607782968333,7.72770543564127,7.47043678316514,424.45663540711,"mg O2","MMR",25,3
"18","CH2","2",16.72,317,(2021-Nov-12 13:32:28),"M3",24.9018333333333,-0.00748401919077698,-0.00693046185215747,3.05183596444187e-05,0.997717097096802,8.09028461738344,7.39652484191498,7.49188470587705,448.079228820397,"mg O2","MMR",25,3
"19","CH3","3",10.43,317,(2021-Nov-12 13:21:28),"M2",24.8693333333333,-0.00521888526191891,-0.00459829618477015,1.61368440489617e-05,0.998548908930104,5.75983315708733,11.8912190248186,5.07491878091395,486.569394143236,"mg O2","MMR",25,3
"20","CH4","4",16.99,317,(2021-Nov-12 14:05:28),"M6",24.944,-0.00726168829319677,-0.00664651801320054,3.59692811888076e-05,0.996556033835739,7.84288477743107,8.47144982211043,7.17847872890506,422.511991106831,"mg O2","MMR",25,3
"21","CH5","5",11.26,317,(2021-Nov-12 06:12:16),"M52",24.9028333333333,-0.00608469492629934,-0.00547399088366509,1.70103156136782e-05,0.998861838129706,6.69720465636033,10.0367241091193,6.02502470197836,535.082122733424,"mg O2","SMR",25,3
"22","CH6","6",8.52,317,(2021-Nov-12 14:16:28),"M7",24.96875,-0.00490562101973468,-0.00436276648651352,2.40303410948186e-05,0.996432812301637,5.44782949980392,11.0659696506788,4.84497434073489,568.658960180151,"mg O2","MMR",25,3
"23","CH7","7",13.8,317,(2021-Nov-12 05:39:16),"M49",24.9041666666667,-0.00738654710988552,-0.00671591027584457,1.95869407064706e-05,0.998997302875334,8.06256390138224,9.0791654620794,7.33055038428986,531.19930320941,"mg O2","SMR",25,3
"24","CH8","8",11.62,317,(2021-Nov-12 13:10:28),"M1",24.8675833333333,-0.00579705132260608,-0.00531910265838466,2.18748898335019e-05,0.998008266855635,6.3730927184308,8.24468574838417,5.84765125134303,503.240210958952,"mg O2","MMR",25,3
