"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"19","CH3","3",4.99,78,(2021-Aug-26 09:41:03),"M3",21.033,-0.00951713854988458,-0.00949807582146619,0.000112219538810233,0.987864829277209,2.50144662789746,0.200298948244476,2.49643625661089,500.28782697613,"mg O2","MMR",21,3
"20","CH4","4",4.58,78,(2021-Aug-26 10:02:03),"M5",21.0677777777778,-0.00636201745804226,-0.00596182262865818,9.23071208182306e-05,0.979340085919407,1.68155755837007,6.29037615855943,1.5757812626259,344.057044241463,"mg O2","MMR",21,3
"21","CH5","5",4.94,78,(2021-Aug-26 10:33:33),"M8",21.0188888888889,-0.00893572540820197,-0.00859449291605893,0.000105581660725268,0.986893419861699,2.35023875396365,3.81874415959367,2.26048914881015,457.588896520274,"mg O2","MMR",21,3
"22","CH6","6",4.99,78,(2021-Aug-26 10:23:03),"M7",21.0272222222222,-0.0123325541732371,-0.012187031022378,0.000127089715550528,0.990520809350789,3.24143920867694,1.17999198556021,3.20319048579774,641.921941041632,"mg O2","MMR",21,3
"23","CH7","7",3.01,78,(2021-Aug-26 10:23:03),"M7",21.0272222222222,-0.00528327764134487,-0.00504688941454174,6.51722136355258e-05,0.985537834046585,1.42629476516803,4.47427227661197,1.36247845390735,452.650649138653,"mg O2","MMR",21,3
"24","CH8","8",4.76,78,(2021-Aug-26 09:30:33),"M2",21.0135555555556,-0.00850684541844076,-0.00860698790268401,0.000125258879096942,0.98170310095191,2.24294889040776,-1.17719882421013,2.26935285837328,476.75480217926,"mg O2","MMR",21,3
"25","CH1","1",4.83,78,(2021-Aug-27 09:11:09),"M1",24.9492222222222,-0.00621135623637722,-0.0058537500980254,0.000121456987542131,0.96349852772751,1.6361457689366,5.75729558477864,1.54194802082107,319.243896650325,"mg O2","MMR",25,4
"26","CH2","2",4.18,78,(2021-Aug-27 09:32:09),"M3",24.9941111111111,-0.00872222433044015,-0.00815061948734146,0.000110091549347861,0.984198722523664,2.31794856026313,6.55342973814389,2.16604342999997,518.192208133964,"mg O2","MMR",25,4
"27","CH3","3",4.72,78,(2021-Aug-27 09:32:09),"M3",24.9941111111111,-0.0154162846060636,-0.015397442884288,8.25865503941455e-05,0.997474740418556,4.06693920935643,0.122219602563716,4.06196861241824,860.586570427594,"mg O2","MMR",25,4
"28","CH4","4",4.66,78,(2021-Aug-27 09:42:39),"M4",24.9883333333333,-0.00927477257903278,-0.00888596855270903,6.91726695061404e-05,0.994695647001393,2.44876255540655,4.19205994552057,2.34610896116045,503.456858618122,"mg O2","MMR",25,4
"29","CH5","5",4.8,78,(2021-Aug-27 10:03:39),"M6",24.9742222222222,-0.00975194039726919,-0.00942009371819388,7.50365765355209e-05,0.994447353259204,2.56983133348838,3.40287845861158,2.48238309661845,517.163145128844,"mg O2","MMR",25,4
"30","CH6","6",4.95,78,(2021-Aug-27 10:03:39),"M6",24.9742222222222,-0.0132483606396731,-0.0130984742522245,7.29407919237875e-05,0.997278560514476,3.48405388102122,1.13135799609611,3.44463675884999,695.886213909089,"mg O2","MMR",25,4
"31","CH7","7",2.98,78,(2021-Aug-27 10:24:39),"M8",24.8875555555556,-0.00509980741730968,-0.00487846040782855,7.9118307236592e-05,0.977377865726029,1.37731518880766,4.34030133627868,1.31753555926307,442.126026598346,"mg O2","MMR",25,4
"32","CH8","8",4.73,78,(2021-Aug-27 10:14:09),"M7",24.9301111111111,-0.0149327911553915,-0.0148513433842111,0.000153672371884977,0.990665952235376,3.93885218863993,0.545428984661392,3.91736854714012,828.196310177615,"mg O2","MMR",25,4
