Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
12/3/2021/9:41:51 AM	1648	1	F480/W30/M1000	32.9	-24.820	0.986	92.98	84.73	88.46	31.05	33.2	-25.707	0.984	93.82	85.08	89.00	31.05	27.3	-26.598	0.987	93.73	84.98	88.86	31.05	31.0	-28.656	0.983	94.82	84.85	89.20	31.05	31.0	-25.682	0.991	93.70	85.14	89.04	31.05	31.1	-25.050	0.991	93.40	84.98	88.86	31.05	24.5	-24.723	0.988	93.60	85.23	89.02	31.05	26.6	-23.932	0.990	93.22	85.13	88.93	31.05	30.95	31.02	0.00	30.81	21.00	0.00
12/3/2021/10:07:01 AM	3158	2	F480/W30/M1000	31.3	-25.058	0.997	92.90	85.66	89.11	31.04	31.0	-25.447	0.994	93.70	85.95	89.64	31.04	25.9	-26.655	0.997	93.50	85.80	89.48	31.04	29.9	-29.033	0.991	94.28	85.69	89.83	31.04	29.2	-25.637	0.996	93.56	86.06	89.60	31.04	29.7	-25.396	0.996	93.25	85.89	89.40	31.04	22.9	-24.530	0.994	93.42	86.14	89.62	31.04	25.1	-24.011	0.995	93.30	86.02	89.49	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/10:32:11 AM	4668	3	F480/W30/M1000	31.2	-24.870	0.997	93.06	85.99	89.45	31.04	30.9	-25.216	0.993	93.90	86.51	89.97	31.04	26.0	-26.720	0.997	93.64	86.18	89.76	31.04	29.7	-28.817	0.989	94.63	86.01	90.15	31.04	28.6	-25.050	0.996	93.80	86.48	89.91	31.04	29.2	-24.807	0.995	93.37	86.28	89.70	31.04	22.6	-24.133	0.995	93.55	86.55	89.91	31.04	24.9	-23.767	0.995	93.43	86.45	89.83	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/10:57:21 AM	6178	4	F480/W30/M1000	30.6	-24.382	0.996	93.22	86.46	89.73	31.04	30.2	-24.637	0.993	93.89	86.84	90.22	31.04	25.5	-26.086	0.997	93.80	86.42	90.00	31.04	29.4	-28.428	0.988	94.97	86.42	90.42	31.04	28.1	-24.503	0.996	93.71	86.64	90.16	31.04	28.7	-24.394	0.995	93.44	86.61	89.94	31.04	22.1	-23.527	0.995	93.70	86.80	90.17	31.04	24.3	-23.102	0.995	93.50	86.76	90.07	31.04	31.04	31.02	0.00	30.91	21.00	0.00
12/3/2021/11:22:31 AM	7688	5	F480/W30/M1000	29.8	-23.754	0.998	93.31	86.44	89.89	31.04	29.6	-24.164	0.994	93.98	86.90	90.41	31.04	25.2	-25.882	0.998	93.89	86.57	90.17	31.04	29.1	-28.164	0.988	94.97	86.39	90.60	31.04	27.7	-24.193	0.997	93.91	86.94	90.33	31.04	28.3	-24.119	0.996	93.55	86.67	90.11	31.04	21.7	-23.173	0.995	93.80	87.03	90.35	31.04	23.9	-22.804	0.995	93.69	86.83	90.26	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/11:47:41 AM	9198	6	F480/W30/M1000	29.9	-23.790	0.996	93.40	86.78	89.99	31.04	29.2	-23.806	0.993	94.08	87.24	90.49	31.04	25.0	-25.618	0.997	93.99	86.66	90.22	31.04	28.7	-27.754	0.987	95.15	86.72	90.69	31.04	27.4	-23.924	0.996	93.91	87.04	90.38	31.04	27.9	-23.710	0.995	93.73	86.76	90.19	31.04	21.6	-23.006	0.994	93.89	87.26	90.42	31.04	23.8	-22.610	0.995	93.69	87.09	90.32	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/12:12:51 PM	10708	7	F480/W30/M1000	29.2	-23.212	0.997	93.35	86.88	90.04	31.04	28.6	-23.258	0.993	94.08	87.09	90.53	31.04	24.9	-25.518	0.997	93.90	86.76	90.25	31.04	28.6	-27.629	0.986	95.13	86.51	90.75	31.04	27.1	-23.615	0.996	93.91	87.14	90.47	31.04	27.6	-23.436	0.995	93.75	86.96	90.29	31.04	21.2	-22.536	0.994	93.82	87.31	90.49	31.04	23.4	-22.212	0.995	93.70	87.19	90.40	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/12:38:01 PM	12218	8	F480/W30/M1000	28.7	-22.996	0.997	93.22	86.70	89.98	31.04	28.6	-23.394	0.992	94.07	87.24	90.55	31.04	24.7	-25.372	0.997	93.98	86.83	90.25	31.04	28.3	-27.530	0.987	95.07	86.81	90.75	31.04	26.8	-23.460	0.996	93.98	87.12	90.47	31.04	27.3	-23.266	0.995	93.57	86.94	90.27	31.04	20.9	-22.341	0.994	93.89	87.29	90.55	31.04	23.1	-22.060	0.995	93.59	87.26	90.42	31.04	31.04	31.02	0.00	30.91	21.00	0.00
12/3/2021/1:03:11 PM	13728	9	F480/W30/M1000	29.1	-23.187	0.997	93.49	86.93	90.05	31.04	28.2	-23.009	0.993	93.98	87.39	90.56	31.04	24.5	-25.068	0.997	93.89	86.81	90.25	31.04	28.0	-27.139	0.987	95.15	86.41	90.74	31.04	26.4	-23.073	0.996	93.89	87.27	90.51	31.04	27.2	-23.145	0.995	93.55	87.01	90.30	31.04	20.8	-22.130	0.994	93.80	87.44	90.55	31.04	22.9	-21.812	0.994	93.69	87.26	90.42	31.04	31.04	31.02	0.00	30.91	21.00	0.00
12/3/2021/1:28:21 PM	15238	10	F480/W30/M1000	33.2	-26.541	0.998	93.06	85.48	89.23	31.04	32.1	-26.259	0.995	93.82	86.10	89.89	31.04	27.5	-28.326	0.998	93.73	85.70	89.58	31.04	31.7	-30.758	0.990	94.89	85.53	90.03	31.04	29.1	-25.551	0.997	93.64	86.28	89.99	31.04	30.3	-25.836	0.996	93.39	85.96	89.67	31.04	23.3	-24.928	0.996	93.62	86.39	89.92	31.04	25.6	-24.465	0.996	93.45	86.25	89.78	31.04	31.04	31.02	0.00	30.90	21.00	0.00
12/3/2021/1:53:31 PM	16748	11	F480/W30/M1000	34.5	-27.686	0.998	92.86	85.04	88.90	31.04	33.4	-27.426	0.995	93.78	85.81	89.60	31.04	28.6	-29.523	0.998	93.52	85.24	89.25	31.04	32.8	-31.934	0.990	94.48	84.91	89.70	31.04	30.1	-26.460	0.997	93.51	85.99	89.69	31.04	31.3	-26.828	0.996	93.26	85.65	89.42	31.04	24.0	-25.747	0.996	93.43	86.00	89.65	31.04	26.6	-25.544	0.996	93.22	85.88	89.51	31.04	31.04	31.02	0.00	30.91	21.00	0.00
12/3/2021/2:18:41 PM	18258	12	F480/W30/M1000	37.5	-29.735	0.998	92.73	84.41	88.48	31.03	35.9	-29.144	0.994	93.48	85.08	89.13	31.03	31.3	-31.925	0.998	93.30	84.38	88.71	31.03	35.6	-34.365	0.991	94.46	84.05	89.16	31.03	32.6	-28.335	0.997	93.20	85.25	89.23	31.03	34.2	-28.884	0.996	93.04	84.76	88.92	31.03	25.8	-27.279	0.996	93.12	85.42	89.26	31.03	29.0	-27.459	0.996	93.00	85.30	89.06	31.03	31.04	31.02	0.00	30.90	21.00	0.00
