"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"12","CH4","4",7.73,317,(2021-Nov-02 22:45:21),"M10",22.9968333333333,-0.00492884032270097,-0.00469888974035142,3.77030688642316e-05,0.992460231450197,5.48763280776622,4.66540945322289,5.23161226799454,676.793307631894,"mg O2","SMR",23,2
"13","CH5","5",11.53,317,(2021-Nov-02 22:12:21),"M7",22.99175,-0.00530317048413372,-0.0051036505217307,1.95230864981009e-05,0.998276275484508,5.83185415603798,3.76227698128806,5.61244364954307,486.768746707986,"mg O2","SMR",23,2
"14","CH6","6",15.58,317,(2021-Nov-02 22:12:21),"M7",22.99175,-0.00506709303448202,-0.00484695475504563,2.37817361751157e-05,0.997167308875238,5.49836345683285,4.34446886880364,5.25948876815708,337.579510151289,"mg O2","SMR",23,2
"15","CH7","7",12.78,317,(2021-Nov-02 22:34:21),"M9",22.97925,-0.00631132432430606,-0.00610192217418789,2.85531395082206e-05,0.997422873498894,6.9121119093854,3.31787972473113,6.68277634979318,522.908947558152,"mg O2","SMR",23,2
"16","CH8","8",8.83,317,(2021-Nov-02 22:23:21),"M8",22.981,-0.00450470042661797,-0.00425758715784522,2.57893423129725e-05,0.995689186473322,4.9975687096951,5.48567596887424,4.72341828395938,534.928457979544,"mg O2","SMR",23,2
"17","CH1","1",17.61,317,(2021-Nov-04 22:33:00),"M10",25.0375,-0.00702004320357313,-0.00658676383463463,2.23161510798355e-05,0.998647340278185,7.56623064498394,6.17203279771799,7.09924040802454,403.136877230241,"mg O2","SMR",25,3
"18","CH2","2",18.05,317,(2021-Nov-05 06:59:00),"M56",25.0379166666667,-0.00680545336737388,-0.00614725996012408,2.33436883019705e-05,0.998301289262354,7.32416502303511,9.67155855339855,6.61580411428474,366.526543727686,"mg O2","SMR",25,3
"19","CH3","3",13.32,317,(2021-Nov-04 22:44:00),"M11",25.0263333333333,-0.00705554516793207,-0.00660587563337017,1.78862031960086e-05,0.99913566519122,7.7134606437514,6.37327837692363,7.22186032443067,542.181706038339,"mg O2","SMR",25,3
"20","CH4","4",21.4,317,(2021-Nov-04 22:11:00),"M8",25.0435,-0.00842256877395342,-0.00790818714981618,3.92721536420569e-05,0.997098413034115,8.96296078649027,6.10718223789331,8.41557643734839,393.251235390112,"mg O2","SMR",25,3
"21","CH5","5",12.42,317,(2021-Nov-04 22:44:00),"M11",25.0263333333333,-0.0050956047283347,-0.00462661727220632,1.95814418317353e-05,0.997890754213943,5.58726943736226,9.20376444272683,5.07303031956696,408.45654746916,"mg O2","SMR",25,3
"22","CH6","6",15.72,317,(2021-Nov-04 22:33:00),"M10",25.0375,-0.00671634644277817,-0.00626323097562744,2.01412872573101e-05,0.998781206974079,7.28460308260874,6.74645763155865,6.79315042201333,432.134250764207,"mg O2","SMR",25,3
"23","CH7","7",12.03,317,(2021-Nov-04 22:11:00),"M8",25.0435,-0.0056418808985431,-0.00517890922758567,1.94033104610587e-05,0.998346370095099,6.19417590346328,8.20598093584323,5.68588300969249,472.641979193058,"mg O2","SMR",25,3
"24","CH8","8",12.36,317,(2021-Nov-04 22:11:00),"M8",25.0435,-0.00465035645950345,-0.00418720579775746,2.03442848297613e-05,0.997222141231298,5.10006453056327,9.95946581255071,4.59212534722379,371.531176959854,"mg O2","SMR",25,3
