10/2/2021/11:12:15 AM	F1   	1013.0	0.0	28.0025	30.96	85.98	28.0100	30.96	86.12	27.6375	30.96	88.29	27.4825	30.96	88.89	27.1000	30.96	88.64	27.2100	30.96	87.65	26.9700	30.96	89.82	26.9450	30.96	89.65	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:16 AM	F1   	1013.0	0.0	28.0000	30.95	86.01	28.0100	30.95	86.14	27.6400	30.95	88.29	27.4700	30.95	89.01	27.1100	30.95	88.57	27.2250	30.95	87.53	26.9750	30.95	89.78	26.9200	30.95	89.88	NaN	NaN	NaN	NaN	30.9525	30.95	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:17 AM	F1   	1013.0	0.0	28.0075	30.96	85.94	28.0100	30.96	86.13	27.6325	30.96	88.34	27.4850	30.96	88.87	27.0975	30.96	88.66	27.2300	30.96	87.48	26.9800	30.96	89.73	26.9325	30.96	89.76	NaN	NaN	NaN	NaN	30.9575	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:18 AM	F1   	1013.0	0.0	27.9975	30.96	86.02	28.0100	30.96	86.12	27.6300	30.96	88.36	27.4900	30.96	88.83	27.1000	30.96	88.64	27.2300	30.96	87.48	26.9750	30.96	89.77	26.9350	30.96	89.74	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:19 AM	F1   	1013.0	0.0	28.0125	30.96	85.90	28.0100	30.96	86.12	27.6300	30.96	88.36	27.4750	30.96	88.95	27.1100	30.96	88.56	27.2200	30.96	87.56	26.9800	30.96	89.73	26.9200	30.96	89.87	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:20 AM	F1   	1013.0	0.0	28.0050	30.96	85.96	28.0025	30.96	86.19	27.6375	30.96	88.29	27.5000	30.96	88.74	27.1050	30.96	88.60	27.2250	30.96	87.52	26.9750	30.96	89.77	26.9000	30.96	90.04	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:21 AM	F1   	1013.0	0.0	28.0300	30.96	85.76	27.9925	30.96	86.27	27.6325	30.96	88.34	27.5250	30.96	88.53	27.1050	30.96	88.60	27.2400	30.96	87.40	26.9700	30.96	89.82	26.9050	30.96	89.99	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:22 AM	F1   	1013.0	0.0	28.0400	30.96	85.68	27.9900	30.96	86.29	27.6300	30.96	88.36	27.5075	30.96	88.68	27.1100	30.96	88.56	27.2213	30.96	87.55	26.9862	30.96	89.68	26.9262	30.96	89.81	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:23 AM	F1   	1013.0	0.0	28.0338	30.96	85.73	27.9838	30.96	86.34	27.6425	30.96	88.25	27.5000	30.96	88.74	27.1000	30.96	88.64	27.2000	30.96	87.73	26.9900	30.96	89.65	26.9200	30.96	89.87	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:24 AM	F1   	1013.0	0.0	28.0375	30.96	85.70	27.9875	30.96	86.31	27.6425	30.96	88.25	27.4925	30.96	88.81	27.0950	30.96	88.68	27.2100	30.96	87.65	26.9950	30.96	89.60	26.9200	30.96	89.87	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:25 AM	F1   	1013.0	0.0	28.0475	30.96	85.62	28.0050	30.96	86.17	27.6550	30.96	88.15	27.4975	30.96	88.76	27.0937	30.96	88.69	27.2175	30.96	87.58	26.9875	30.96	89.67	26.8987	30.96	90.05	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:26 AM	F1   	1013.0	0.0	28.0350	30.96	85.72	28.0175	30.96	86.06	27.6450	30.96	88.23	27.5225	30.96	88.55	27.0850	30.96	88.77	27.2150	30.96	87.61	26.9850	30.96	89.69	26.9000	30.96	90.04	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:27 AM	F1   	1013.0	0.0	28.0300	30.97	85.74	28.0125	30.97	86.09	27.6400	30.97	88.26	27.5300	30.97	88.48	27.0850	30.97	88.76	27.2100	30.97	87.64	26.9950	30.97	89.59	26.9250	30.97	89.81	NaN	NaN	NaN	NaN	30.9675	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:28 AM	F1   	1013.0	0.0	28.0150	30.96	85.87	27.9800	30.96	86.36	27.6325	30.96	88.33	27.5075	30.96	88.67	27.0900	30.96	88.72	27.2063	30.96	87.67	26.9937	30.96	89.61	26.9112	30.96	89.94	NaN	NaN	NaN	NaN	30.9625	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:29 AM	F1   	1013.0	0.0	28.0175	30.96	85.86	27.9925	30.96	86.27	27.6300	30.96	88.36	27.5300	30.96	88.49	27.0900	30.96	88.72	27.2150	30.96	87.61	26.9950	30.96	89.60	26.9050	30.96	89.99	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:30 AM	F1   	1013.0	0.0	27.9975	30.96	86.02	27.9925	30.96	86.27	27.6450	30.96	88.23	27.5250	30.96	88.53	27.0950	30.96	88.68	27.2250	30.96	87.52	26.9950	30.96	89.60	26.9100	30.96	89.95	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:31 AM	F1   	1013.0	0.0	27.9900	30.97	86.07	27.9750	30.97	86.40	27.6500	30.97	88.18	27.5200	30.97	88.56	27.1125	30.97	88.52	27.2050	30.97	87.68	26.9775	30.97	89.74	26.9100	30.97	89.94	NaN	NaN	NaN	NaN	30.9675	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:32 AM	F1   	1013.0	0.0	27.9900	30.96	86.08	27.9775	30.96	86.38	27.6350	30.96	88.31	27.5050	30.96	88.69	27.1050	30.96	88.59	27.2050	30.96	87.69	26.9700	30.96	89.81	26.9150	30.96	89.91	NaN	NaN	NaN	NaN	30.9625	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:33 AM	F1   	1013.0	0.0	28.0050	30.97	85.95	28.0025	30.97	86.17	27.6375	30.97	88.28	27.4925	30.97	88.79	27.0950	30.97	88.67	27.2200	30.97	87.55	26.9800	30.97	89.72	26.9150	30.97	89.90	NaN	NaN	NaN	NaN	30.9675	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:34 AM	F1   	1013.0	0.0	27.9950	30.97	86.02	28.0025	30.97	86.17	27.6475	30.97	88.19	27.4900	30.97	88.81	27.1000	30.97	88.63	27.2100	30.97	87.63	26.9750	30.97	89.76	26.9250	30.97	89.81	NaN	NaN	NaN	NaN	30.9700	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:35 AM	F1   	1013.0	0.0	27.9825	30.96	86.14	27.9850	30.96	86.32	27.6425	30.96	88.25	27.4900	30.96	88.82	27.1050	30.96	88.59	27.2100	30.96	87.64	26.9700	30.96	89.81	26.9350	30.96	89.73	NaN	NaN	NaN	NaN	30.9625	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:36 AM	F1   	1013.0	0.0	27.9800	30.97	86.15	27.9800	30.97	86.36	27.6475	30.97	88.20	27.4825	30.97	88.88	27.1150	30.97	88.50	27.2150	30.97	87.60	26.9900	30.97	89.64	26.9200	30.97	89.85	NaN	NaN	NaN	NaN	30.9675	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:37 AM	F1   	1013.0	0.0	27.9650	30.97	86.27	27.9875	30.97	86.29	27.6500	30.97	88.17	27.5100	30.97	88.64	27.1137	30.97	88.51	27.2162	30.97	87.58	26.9875	30.97	89.65	26.9163	30.97	89.88	NaN	NaN	NaN	NaN	30.9700	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:38 AM	F1   	1013.0	0.0	27.9675	30.96	86.26	27.9675	30.96	86.47	27.6350	30.96	88.31	27.4975	30.96	88.76	27.1150	30.96	88.51	27.2200	30.96	87.56	26.9900	30.96	89.64	26.9250	30.96	89.82	NaN	NaN	NaN	NaN	30.9625	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:39 AM	F1   	1013.0	0.0	27.9625	30.96	86.30	27.9675	30.96	86.47	27.6450	30.96	88.23	27.5125	30.96	88.64	27.1200	30.96	88.47	27.2250	30.96	87.52	26.9950	30.96	89.60	26.9300	30.96	89.78	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:40 AM	F1   	1013.0	0.0	27.9675	30.97	86.25	27.9700	30.97	86.44	27.6425	30.97	88.24	27.4975	30.97	88.75	27.1100	30.97	88.55	27.2300	30.97	87.47	26.9950	30.97	89.59	26.9250	30.97	89.81	NaN	NaN	NaN	NaN	30.9675	30.97	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:41 AM	F1   	1013.0	0.0	27.9550	30.96	86.36	27.9775	30.96	86.38	27.6475	30.96	88.21	27.5125	30.96	88.63	27.1100	30.96	88.55	27.2250	30.96	87.52	27.0000	30.96	89.56	26.9250	30.96	89.82	NaN	NaN	NaN	NaN	30.9625	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:42 AM	F1   	1013.0	0.0	27.9575	30.96	86.35	27.9875	30.96	86.31	27.6425	30.96	88.25	27.5200	30.96	88.57	27.1200	30.96	88.47	27.2263	30.96	87.51	26.9812	30.96	89.72	26.9238	30.96	89.83	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
10/2/2021/11:12:43 AM	F1   	1013.0	0.0	27.9450	30.96	86.45	27.9675	30.96	86.47	27.6550	30.96	88.15	27.5275	30.96	88.51	27.1200	30.96	88.47	27.2250	30.96	87.52	26.9800	30.96	89.73	26.9300	30.96	89.78	NaN	NaN	NaN	NaN	30.9600	30.96	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
